0	Index      	Bounty	 *	Score 	Summary	Detail	
1	52322 15112	5	 * 	264.69	DCR|3VULN|2DUR|1TLV|1DMG|1CDMG	1LHND|28aVULN|37DUR|4CDMG|5TLV|6DMG|9RCR
1050	32635 21224	10	   	237.34	DCR|4VULN|1TLV|1DUR	1LWND|278aVULN|3DUR|4RCVC|5TLV|6ERES|9RCR
1051	32635 21226	9	   	237.34	DCR|4VULN|1TLV|1DUR	1LWND|278aVULN|3DUR|4RCVC|5TLV|6ERES|9RCR
1052	32654 11123	10	   	237.34	DCR|4VULN|1TLV|1DUR	1LWND|2457VULN|3DUR|6RCR|8RMIN|9LEGI|aTLV
1053	32654 11211	10	   	237.34	DCR|4VULN|1TLV|1DUR	1LWND|2457VULN|3DUR|6RCR|8DUST|9TLV|aBEXP
1054	32654 11311	9	   	237.34	DCR|4VULN|1TLV|1DUR	1LWND|2457VULN|3DUR|6RCR|8FEWX|9TLV|aTBNT
1055	32654 11313	10	   	237.34	DCR|4VULN|1TLV|1DUR	1LWND|2457VULN|3DUR|6RCR|8FEWX|9TLV|aDUST
1056	32654 12323	6	   	237.34	DCR|4VULN|1TLV|1DUR|1NUKE	1LWND|245aVULN|3DUR|6RCR|7LHND|8TLV|9NUKE
1057	32654 12331	6	   	237.34	DCR|4VULN|1TLV|1DUR	1LWND|2459VULN|3DUR|6RCR|7LHND|8TLV|aTBNT
1058	32654 13221	6	   	237.34	DCR|4VULN|1TLV|1DUR	1LWND|245aVULN|3DUR|6RCR|7TLV|8BBNT|9ZMB
1059	32654 21111	9	   	237.34	DCR|4VULN|1TLV|1DUR	1LWND|2457VULN|3DUR|6LHND|8RCR|9TLV|aTBNT
1060	32654 21113	10	   	237.34	DCR|4VULN|1TLV|1DUR	1LWND|2457VULN|3DUR|6LHND|8RCR|9TLV|aDUST
1061	32655 31123	9	   	237.34	DCR|4VULN|1TLV|1DUR	1LWND|247aVULN|3DUR|5TLV|6CGEN|8RCR|9DUST
1062	32655 31131	8	   	237.34	DCR|4VULN|1TLV|1DUR	1LWND|247aVULN|3DUR|5TLV|6CGEN|8RCR|9TBNT
1063	52112 21224	10	   	237.34	DCR|4VULN|1TLV|1DUR	13LHND|278aVULN|4TLV|5DUR|6ERES|9RCR
1064	52112 21226	9	   	237.34	DCR|4VULN|1TLV|1DUR	13LHND|278aVULN|4TLV|5DUR|6ERES|9RCR
1065	52334 11614	7	   	237.34	DCR|4VULN|1TLV|1DUR	1LHND|257aVULN|3DUR|4RCVC|6RCR|8TLV|9MBVNT
1066	52334 11623	7	   	237.34	DCR|4VULN|1TLV|1DUR	1LHND|257aVULN|3DUR|4RCVC|6RCR|8TLV|9BBNT
1067	52335 21224	10	   	237.34	DCR|4VULN|1TLV|1DUR	1LHND|278aVULN|3DUR|4RCVC|5TLV|6ERES|9RCR
1068	52335 21226	9	   	237.34	DCR|4VULN|1TLV|1DUR	1LHND|278aVULN|3DUR|4RCVC|5TLV|6ERES|9RCR
1069	52354 11123	10	   	237.34	DCR|4VULN|1TLV|1DUR	1LHND|2457VULN|3DUR|6RCR|8RMIN|9LEGI|aTLV
1070	52354 11211	10	   	237.34	DCR|4VULN|1TLV|1DUR	1LHND|2457VULN|3DUR|6RCR|8DUST|9TLV|aBEXP
1071	52354 11311	9	   	237.34	DCR|4VULN|1TLV|1DUR	1LHND|2457VULN|3DUR|6RCR|8FEWX|9TLV|aTBNT
1072	52354 11313	10	   	237.34	DCR|4VULN|1TLV|1DUR	1LHND|2457VULN|3DUR|6RCR|8FEWX|9TLV|aDUST
1073	52355 31123	9	   	237.34	DCR|4VULN|1TLV|1DUR	1LHND|247aVULN|3DUR|5TLV|6CGEN|8RCR|9DUST
1074	62154 11322	6	   	237.34	DCR|4VULN|1TLV|1DUR|1NUKE	1BEXP|245aVULN|3LHND|6RCR|7DUR|8TLV|9NUKE
1075	62154 11331	6	   	237.34	DCR|4VULN|1TLV|1DUR	1BEXP|2459VULN|3LHND|6RCR|7DUR|8TLV|aTBNT
1076	62212 21224	10	   	237.34	DCR|4VULN|1TLV|1DUR	13BEXP|278aVULN|4TLV|5DUR|6ERES|9RCR
1077	62212 21226	9	   	237.34	DCR|4VULN|1TLV|1DUR	13BEXP|278aVULN|4TLV|5DUR|6ERES|9RCR
1078	25261 43434	9	   	237.34	DCR|4VULN|1TLV|1DUR	13MLV|2468VULN|5MBVNT|7TLV|9RCR|aDUR
1079	32655 21222	9	   	237.24	DCR|4VULN|1TLV|1DUR	1LWND|2478VULN|3DUR|5TLV|6aERES|9RCR
1080	52355 21222	9	   	237.24	DCR|4VULN|1TLV|1DUR	1LHND|2478VULN|3DUR|5TLV|6aERES|9RCR
1081	25324 11614	7	   	237.24	DCR|4VULN|1TLV|1DUR	1MLV|257aVULN|3DUR|4ERES|6RCR|8TLV|9MBVNT
1082	32354 11322	6	   	237.24	DCR|4VULN|1TLV|1DUR|1NUKE	1LWND|245aVULN|3DUST|6RCR|7DUR|8TLV|9NUKE
1083	32354 11331	6	   	237.24	DCR|4VULN|1TLV|1DUR	1LWND|2459VULN|3DUST|6RCR|7DUR|8TLV|aTBNT
1084	32354 15322	7	   	237.24	DCR|4VULN|1TLV|1DUR|1NUKE	1LWND|245aVULN|3DUST|6RCR|7DUR|8TLV|9NUKE
1085	32354 15331	7	   	237.24	DCR|4VULN|1TLV|1DUR	1LWND|2459VULN|3DUST|6RCR|7DUR|8TLV|aTBNT
1086	32654 11211	9	   	237.24	DCR|4VULN|1TLV|1DUR	1LWND|2457VULN|3DUR|6RCR|8DUST|9TLV|aTBNT
1087	32654 11213	10	   	237.24	DCR|4VULN|1TLV|1DUR	1LWND|2457VULN|3DUR|6RCR|8aDUST|9TLV
1088	32654 12322	7	   	237.24	DCR|4VULN|1TLV|1DUR|1NUKE	1LWND|245aVULN|3DUR|6RCR|7DUST|8TLV|9NUKE
1089	32654 12331	7	   	237.24	DCR|4VULN|1TLV|1DUR	1LWND|2459VULN|3DUR|6RCR|7DUST|8TLV|aTBNT
1090	52354 11211	9	   	237.24	DCR|4VULN|1TLV|1DUR	1LHND|2457VULN|3DUR|6RCR|8DUST|9TLV|aTBNT
1091	52354 11213	10	   	237.24	DCR|4VULN|1TLV|1DUR	1LHND|2457VULN|3DUR|6RCR|8aDUST|9TLV
1092	52354 12322	7	   	237.24	DCR|4VULN|1TLV|1DUR|1NUKE	1LHND|245aVULN|3DUR|6RCR|7DUST|8TLV|9NUKE
1093	52354 12331	7	   	237.24	DCR|4VULN|1TLV|1DUR	1LHND|2459VULN|3DUR|6RCR|7DUST|8TLV|aTBNT
1094	62354 11322	6	   	237.24	DCR|4VULN|1TLV|1DUR|1NUKE	1BEXP|245aVULN|3DUST|6RCR|7DUR|8TLV|9NUKE
1095	62354 11331	6	   	237.24	DCR|4VULN|1TLV|1DUR	1BEXP|2459VULN|3DUST|6RCR|7DUR|8TLV|aTBNT
1096	11435 13323	6	   	237.20	DCR|2VULN|2TLV|3ASPD|1DUR|1CDMG	138ASPD|2RMIN|38BPWR|4DUR|58VULN|6RCR|78TLV|9BEXP|aCDMG
1097	11435 13333	6	   	237.20	DCR|2VULN|2TLV|3ASPD|1DUR|1CDMG	138ASPD|2RMIN|38BPWR|4DUR|58VULN|6RCR|78TLV|9FEWX|aCDMG
1098	11435 13343	6	   	237.20	DCR|2VULN|2TLV|3ASPD|1DUR|1CDMG	138ASPD|2RMIN|38BPWR|4DUR|58VULN|6RCR|78TLV|9LWND|aCDMG
1099	32154 11333	6	   	237.19	DCR|4VULN|1TLV|1DUR|1SELL	1LWND|2459VULN|3LHND|6RCR|7DUR|8TLV|aSELL
1100	32254 11333	6	   	237.19	DCR|4VULN|1TLV|1DUR|1SELL	1LWND|2459VULN|3BEXP|6RCR|7DUR|8TLV|aSELL
1101	32254 15333	7	   	237.19	DCR|4VULN|1TLV|1DUR|1SELL	1LWND|2459VULN|3BEXP|6RCR|7DUR|8TLV|aSELL
1102	32654 11313	9	   	237.19	DCR|4VULN|1TLV|1DUR|1SELL	1LWND|2457VULN|3DUR|6RCR|8FEWX|9TLV|aSELL
1103	32654 12333	6	   	237.19	DCR|4VULN|1TLV|1DUR|1SELL	1LWND|2459VULN|3DUR|6RCR|7LHND|8TLV|aSELL
1104	32654 21113	9	   	237.19	DCR|4VULN|1TLV|1DUR|1SELL	1LWND|2457VULN|3DUR|6LHND|8RCR|9TLV|aSELL
1105	52354 11313	9	   	237.19	DCR|4VULN|1TLV|1DUR|1SELL	1LHND|2457VULN|3DUR|6RCR|8FEWX|9TLV|aSELL
1106	62154 11333	6	   	237.19	DCR|4VULN|1TLV|1DUR|1SELL	1BEXP|2459VULN|3LHND|6RCR|7DUR|8TLV|aSELL
1107	52354 33112	8	   	237.19	DCR|4VULN|1TLV|1DUR|1SELL	1LHND|245aVULN|3DUR|6SELL|7TLV|8CGEN|9RCR
1108	52354 33212	8	   	237.19	DCR|4VULN|1TLV|1DUR|1SELL	1LHND|245aVULN|3DUR|6SELL|7TLV|8RMIN|9RCR
1109	11431 12346	7	 * 	237.15	DCR|2VULN|3DUR|3ASPD|1DMG	139ASPD|2RMIN|39BPWR|49aDUR|5LWND|6RCR|7DMG|89VULN
1110	11435 14312	9	   	237.15	DCR|2VULN|3DUR|3ASPD|1DMG	137ASPD|2RMIN|37BPWR|478DUR|57VULN|6RCR|9RPLT|aDMG
1111	23161 16311	6	   	237.10	DCR|3VULN|3DMG|1AART	19MLV|23LHND|489VULN|579DMG|6RCR|9BPWR|aAART
1112	23165 61311	1	   	237.10	DCR|3VULN|3DMG|1AART	19MLV|268VULN|39LHND|459DMG|7RCR|9BPWR|aAART
1113	25146 11311	7	   	237.10	DCR|3VULN|3DMG|1AART	19MLV|278VULN|39LHND|459DMG|6RCR|9BPWR|aAART
1114	32354 11333	6	   	237.09	DCR|4VULN|1TLV|1DUR|1SELL	1LWND|2459VULN|3DUST|6RCR|7DUR|8TLV|aSELL
1115	32354 15333	7	   	237.09	DCR|4VULN|1TLV|1DUR|1SELL	1LWND|2459VULN|3DUST|6RCR|7DUR|8TLV|aSELL
1116	32654 11213	9	   	237.09	DCR|4VULN|1TLV|1DUR|1SELL	1LWND|2457VULN|3DUR|6RCR|8DUST|9TLV|aSELL
1117	32654 12333	7	   	237.09	DCR|4VULN|1TLV|1DUR|1SELL	1LWND|2459VULN|3DUR|6RCR|7DUST|8TLV|aSELL
1118	52354 11213	9	   	237.09	DCR|4VULN|1TLV|1DUR|1SELL	1LHND|2457VULN|3DUR|6RCR|8DUST|9TLV|aSELL
1119	52354 12333	7	   	237.09	DCR|4VULN|1TLV|1DUR|1SELL	1LHND|2459VULN|3DUR|6RCR|7DUST|8TLV|aSELL
1120	62354 11333	6	   	237.09	DCR|4VULN|1TLV|1DUR|1SELL	1BEXP|2459VULN|3DUST|6RCR|7DUR|8TLV|aSELL
1121	52354 33312	8	   	237.09	DCR|4VULN|1TLV|1DUR|1SELL	1LHND|245aVULN|3DUR|6SELL|7TLV|8ERES|9RCR
1122	25411 11431	9	   	237.06	DCR|2VULN|3DMG|1TLV	1MLV|27VULN|3CGEN|4TLV|59aDMG|6RCR|8LIT
1123	62211 11431	9	   	237.06	DCR|2VULN|3DMG|1TLV	13BEXP|27VULN|4TLV|59aDMG|6RCR|8LIT
1124	11433 12346	7	   	237.05	DCR|2VULN|3DUR|3ASPD|1DMG	139ASPD|2RMIN|39BPWR|49aDUR|5DUST|6RCR|7DMG|89VULN
1125	11435 14333	8	 * 	237.05	DCR|2VULN|3DUR|3ASPD|2CDMG	137ASPD|2RMIN|37BPWR|478DUR|57VULN|6RCR|9aCDMG
1126	14611 26212	5	   	237.05	DCR|2VULN|3DUR|3ASPD|1DMG	18aASPD|2RPLT|356DUR|45VULN|5BPWR|7RCR|9DMG
1127	52111 16314	6	   	237.03	DCR|2VULN|3DMG|2TLV	139LHND|28VULN|49TLV|579DMG|6RCR|9BPWR|aFEWX
1128	52111 16316	6	   	237.03	DCR|2VULN|3DMG|2TLV	139LHND|28VULN|49TLV|579DMG|6RCR|9BPWR|aRCVC
1129	52111 16212	6	   	237.03	DCR|2VULN|3DMG|2TLV	1389LHND|2aVULN|49TLV|579DMG|6RCR|9BPWR
1130	13213 61312	2	 * 	237.01	DCR|5VULN|3ASPD	139ASPD|2ERES|49LHND|5689aVULN|7RCR|9BPWR
1131	13561 36132	1	   	237.01	DCR|4VULN|1DMG|1CDMG	1ASPD|278aVULN|3CDMG|4DMG|5FEWX|6RCR|9LHND
1132	36611 12152	7	   	236.96	DCR|3DUR|1VULN|2DMG|1TLV|1AART	1LWND|239DUR|4TLV|57DMG|6RCR|8AART|aVULN
1133	52111 16313	6	   	236.93	DCR|2VULN|3DMG|2TLV	139LHND|28VULN|49TLV|579DMG|6RCR|9BPWR|aMBVNT
1134	11435 14111	7	   	236.75	DCR|3VULN|2DUR|3ASPD	137ASPD|2RMIN|37BPWR|47DUR|57aVULN|6RCR|8MBVNT|9LIT
1135	44225 22112	1	   	236.72	DCR|3VULN|2TLV|2LIT|1CDMG	1LEGI|238VULN|4CDMG|58TLV|6RPLT|78LIT|8BPWR|9BBNT|aRCR
1136	44225 22131	1	   	236.72	DCR|3VULN|2TLV|2LIT|1CDMG	1LEGI|238VULN|4CDMG|58TLV|6RPLT|78LIT|8BPWR|9ERES|aRCR
1137	13254 11431	10	   	236.72	DCR|3VULN|1TLV|1DMG	1ASPD|2ERES|3BEXP|457VULN|6RCR|8LIT|9DMG|aTLV
1138	15143 13481	9	   	236.72	DCR|3VULN|1TLV|1DMG	1ASPD|279VULN|3LHND|4DMG|5MBVNT|6LIT|8TLV|aRCR
1139	15213 41522	5	 * 	236.68	DCR|2VULN|2DMG|1TLV|3ASPD	159ASPD|2aVULN|3MLV|4TLV|68DMG|7RCR
1140	62251 14112	9	   	236.65	DCR|3VULN|1TLV|1DMG|1DUR	137BEXP|247VULN|57LWND|6RCR|7BPWR|8TLV|9DMG|aDUR
1141	13151 61343	10	   	236.63	DCR|4VULN|3ASPD|1AART	19aASPD|29aERES|3AART|4CGEN|5LIT|6RCR|789aVULN|9aBPWR
1142	11411 15422	8	   	236.58	DCR|2VULN|2DMG|3ASPD|1DUR|1AART	13aASPD|2RMIN|3aBPWR|4aVULN|5LWND|6RCR|7DUR|8AART|9aDMG
1143	12631 66333	2	   	236.55	DCR|2VULN|1TLV|2ASPD|1DUR|2LIT|1CDMG	18ASPD|2DUR|38LIT|4LHND|5TLV|68VULN|7RCR|8BPWR|9CDMG|aLWND
1144	25341 31111	10	   	236.55	DCR|3VULN|1TLV|1DMG|1DUR	1MLV|267VULN|3DUR|4DMG|56FEWX|6BPWR|8RCR|9TLV|aBEXP
1145	25341 31112	10	   	236.55	DCR|3VULN|1TLV|1DMG|1DUR	1MLV|267VULN|3DUR|4DMG|56FEWX|6BPWR|8RCR|9TLV|aLWND
1146	25341 31113	10	   	236.55	DCR|3VULN|1TLV|1DMG|1DUR	1MLV|267VULN|3DUR|4DMG|56FEWX|6BPWR|8RCR|9TLV|aRCVC
1147	25341 31114	9	   	236.55	DCR|3VULN|1TLV|1DMG|1DUR	1MLV|267VULN|3DUR|4DMG|56FEWX|6BPWR|8RCR|9TLV|aCGEN
1148	25341 31114	10	   	236.55	DCR|3VULN|1TLV|1DMG|1DUR	1MLV|267VULN|3DUR|4DMG|56FEWX|6BPWR|8RCR|9TLV|aRMIN
1149	25341 31115	9	   	236.55	DCR|3VULN|1TLV|1DMG|1DUR	1MLV|267VULN|3DUR|4DMG|56FEWX|6BPWR|8RCR|9TLV|aBEXP
1150	25341 31115	10	   	236.55	DCR|3VULN|1TLV|1DMG|1DUR	1MLV|267VULN|3DUR|4DMG|56FEWX|6BPWR|8RCR|9TLV|aLHND
1151	26344 31111	10	   	236.55	DCR|3VULN|1TLV|1DMG|1DUR	1MLV|26LWND|3DUR|4DMG|567VULN|6BPWR|8RCR|9TLV|aBEXP
1152	26344 31112	10	   	236.55	DCR|3VULN|1TLV|1DMG|1DUR	1MLV|26aLWND|3DUR|4DMG|567VULN|6BPWR|8RCR|9TLV
1153	62211 35314	7	   	236.55	DCR|3VULN|1TLV|1DMG|2ASPD	138BEXP|278VULN|4TLV|5DMG|68ASPD|8BPWR|9BELT|aRCR
1154	25141 31116	9	   	236.55	DCR|3VULN|1TLV|1DMG|1DUR	1MLV|267VULN|3LHND|4DMG|56FEWX|6BPWR|8RCR|9TLV|aDUR
1155	25141 31314	10	   	236.55	DCR|3VULN|1TLV|1DMG|1DUR	1MLV|267VULN|3LHND|4DMG|56FEWX|6BPWR|8DUR|9TLV|aRCR
1156	12266 13162	7	   	236.54	DCR|2VULN|2DUR|1TLV|1CDMG	1ASPD|24DUR|3MLV|5CDMG|68VULN|7RCR|9LIT|aTLV
1157	12631 66331	2	   	236.45	DCR|2VULN|1TLV|2ASPD|1DUR|2LIT|1CDMG	18ASPD|2DUR|38LIT|4LHND|5TLV|68VULN|7RCR|8BPWR|9CDMG|aDUST
1158	25344 11311	10	   	236.45	DCR|3VULN|1TLV|1DMG|1DUR	1MLV|257VULN|3DUR|4DMG|6RCR|8FEWX|9TLV|aBEXP
1159	25344 11312	10	   	236.45	DCR|3VULN|1TLV|1DMG|1DUR	1MLV|257VULN|3DUR|4DMG|6RCR|8FEWX|9TLV|aLWND
1160	25344 11313	10	   	236.45	DCR|3VULN|1TLV|1DMG|1DUR	1MLV|257VULN|3DUR|4DMG|6RCR|8FEWX|9TLV|aRCVC
1161	23411 11233	7	   	236.45	DCR|3VULN|1TLV|1DMG|1DUR	1MLV|2LHND|3CGEN|4TLV|5DMG|6RCR|79aVULN|8DUR
1162	23411 11433	8	   	236.45	DCR|3VULN|1TLV|1DMG|1DUR	1MLV|2LHND|3CGEN|4TLV|5DMG|6RCR|79aVULN|8DUR
1163	25344 21111	10	   	236.45	DCR|3VULN|1TLV|1DMG|1DUR	1MLV|257VULN|3DUR|4DMG|6LHND|8RCR|9TLV|aBEXP
1164	25344 21112	10	   	236.45	DCR|3VULN|1TLV|1DMG|1DUR	1MLV|257VULN|3DUR|4DMG|6LHND|8RCR|9TLV|aLWND
1165	25344 21113	10	   	236.45	DCR|3VULN|1TLV|1DMG|1DUR	1MLV|257VULN|3DUR|4DMG|6LHND|8RCR|9TLV|aBELT
1166	25345 31113	8	   	236.45	DCR|3VULN|1TLV|1DMG|1DUR	1MLV|27aVULN|3DUR|4DMG|5TLV|69CGEN|8RCR
1167	25345 31123	8	   	236.45	DCR|3VULN|1TLV|1DMG|1DUR	1MLV|27aVULN|3DUR|4DMG|5TLV|6CGEN|8RCR|9LWND
1168	25345 31133	9	   	236.45	DCR|3VULN|1TLV|1DMG|1DUR	1MLV|27aVULN|3DUR|4DMG|5TLV|6CGEN|8RCR|9LWND
1169	25411 11413	7	   	236.45	DCR|3VULN|1TLV|1DMG|1DUR	1MLV|27aVULN|39CGEN|4TLV|5DMG|6RCR|8DUR
1170	25411 11423	7	   	236.45	DCR|3VULN|1TLV|1DMG|1DUR	1MLV|27aVULN|3CGEN|4TLV|5DMG|6RCR|8DUR|9LWND
1171	25411 11432	6	   	236.45	DCR|3VULN|1TLV|1DMG|1DUR	1MLV|29aVULN|3CGEN|4TLV|5DMG|6RCR|7DUR|8BEXP
1172	52111 11136	10	   	236.45	DCR|3VULN|1TLV|1DMG|1DUR	13LHND|279VULN|4TLV|5DMG|6RCR|8RMIN|aDUR
1173	52111 11322	7	   	236.45	DCR|3VULN|1TLV|1DMG|1DUR	13LHND|278VULN|4TLV|5DMG|6RCR|9BELT|aDUR
1174	52111 11432	7	   	236.45	DCR|3VULN|1TLV|1DMG|1DUR	13LHND|27aVULN|4TLV|5DMG|6RCR|8DUR|9BEXP
1175	52111 11432	6	   	236.45	DCR|3VULN|1TLV|1DMG|1DUR	13LHND|29aVULN|4TLV|5DMG|6RCR|7DUR|8BEXP
1176	52111 11463	7	   	236.45	DCR|3VULN|1TLV|1DMG|1DUR	13LHND|27aVULN|4TLV|5DMG|6RCR|8DUR|9RCVC
1177	55111 11232	7	   	236.45	DCR|3VULN|1TLV|1DMG|1DUR	13LHND|2FEWX|4TLV|5DMG|6RCR|79aVULN|8DUR
1178	56311 11232	7	   	236.45	DCR|3VULN|1TLV|1DMG|1DUR	1LHND|2DMSP|3FEWX|4TLV|5DMG|6RCR|79aVULN|8DUR
1179	56511 11232	7	   	236.45	DCR|3VULN|1TLV|1DMG|1DUR	1LHND|2DMSP|3BEXP|4TLV|5DMG|6RCR|79aVULN|8DUR
1180	62211 11136	10	   	236.45	DCR|3VULN|1TLV|1DMG|1DUR	13BEXP|279VULN|4TLV|5DMG|6RCR|8RMIN|aDUR
1181	62211 11146	10	   	236.45	DCR|3VULN|1TLV|1DMG|1DUR	13BEXP|27aVULN|4TLV|5DMG|6RCR|8RMIN|9DUR
1182	62211 11433	7	   	236.45	DCR|3VULN|1TLV|1DMG|1DUR	139BEXP|27aVULN|4TLV|5DMG|6RCR|8DUR
1183	62211 11452	7	   	236.45	DCR|3VULN|1TLV|1DMG|1DUR	13BEXP|27aVULN|4TLV|5DMG|6RCR|8DUR|9LHND
1184	25341 31111	9	   	236.45	DCR|3VULN|1TLV|1DMG|1DUR	1MLV|267VULN|3DUR|4DMG|56FEWX|6BPWR|8RCR|9TLV|aTBNT
1185	26344 31111	9	   	236.45	DCR|3VULN|1TLV|1DMG|1DUR	1MLV|26LWND|3DUR|4DMG|567VULN|6BPWR|8RCR|9TLV|aTBNT
1186	26344 31113	10	   	236.45	DCR|3VULN|1TLV|1DMG|1DUR	1MLV|26LWND|3DUR|4DMG|567VULN|6BPWR|8RCR|9TLV|aERES
1187	32156 31314	10	   	236.45	DCR|3VULN|1TLV|1DMG|1DUR	1LWND|247VULN|3LHND|5DMG|6CGEN|8DUR|9TLV|aRCR
1188	32256 31314	10	   	236.45	DCR|3VULN|1TLV|1DMG|1DUR	1LWND|247VULN|3BEXP|5DMG|6CGEN|8DUR|9TLV|aRCR
1189	32441 31116	9	   	236.45	DCR|3VULN|1TLV|1DMG|1DUR	1LWND|267VULN|3ERES|4DMG|56FEWX|6BPWR|8RCR|9TLV|aDUR
1190	32441 31314	10	   	236.45	DCR|3VULN|1TLV|1DMG|1DUR	1LWND|267VULN|3ERES|4DMG|56FEWX|6BPWR|8DUR|9TLV|aRCR
1191	32656 31111	10	   	236.45	DCR|3VULN|1TLV|1DMG|1DUR	1LWND|247VULN|3DUR|5DMG|6CGEN|8RCR|9TLV|aBEXP
1192	32656 31112	10	   	236.45	DCR|3VULN|1TLV|1DMG|1DUR	1aLWND|247VULN|3DUR|5DMG|6CGEN|8RCR|9TLV
1193	52111 61322	5	   	236.45	DCR|3VULN|1TLV|1DMG|1DUR	13LHND|268VULN|4TLV|5DMG|7RCR|9BELT|aDUR
1194	52111 61432	5	   	236.45	DCR|3VULN|1TLV|1DMG|1DUR	13LHND|26aVULN|4TLV|5DMG|7RCR|8DUR|9BEXP
1195	52356 31111	10	   	236.45	DCR|3VULN|1TLV|1DMG|1DUR	1LHND|247VULN|3DUR|5DMG|6CGEN|8RCR|9TLV|aBEXP
1196	52356 31112	10	   	236.45	DCR|3VULN|1TLV|1DMG|1DUR	1LHND|247VULN|3DUR|5DMG|6CGEN|8RCR|9TLV|aLWND
1197	52356 31113	10	   	236.45	DCR|3VULN|1TLV|1DMG|1DUR	1LHND|247VULN|3DUR|5DMG|6CGEN|8RCR|9TLV|aBELT
1198	62211 61433	5	   	236.45	DCR|3VULN|1TLV|1DMG|1DUR	139BEXP|26aVULN|4TLV|5DMG|7RCR|8DUR
1199	12124 31161	8	   	236.39	DCR|3VULN|2DUR|1CDMG|1AART	1ASPD|26DUR|3LHND|4ERES|567VULN|6BPWR|8RCR|9CDMG|aAART
1200	12624 31161	8	   	236.39	DCR|3VULN|2DUR|1CDMG|1AART	1ASPD|26DUR|3LWND|4ERES|567VULN|6BPWR|8RCR|9CDMG|aAART
1201	25344 11211	10	   	236.35	DCR|3VULN|1TLV|1DMG|1DUR	1MLV|257VULN|3DUR|4DMG|6RCR|8DUST|9TLV|aBEXP
1202	25344 11212	10	   	236.35	DCR|3VULN|1TLV|1DMG|1DUR	1MLV|257VULN|3DUR|4DMG|6RCR|8DUST|9TLV|aLWND
1203	25344 11213	10	   	236.35	DCR|3VULN|1TLV|1DMG|1DUR	1MLV|257VULN|3DUR|4DMG|6RCR|8DUST|9TLV|aRCVC
1204	25344 11311	9	   	236.35	DCR|3VULN|1TLV|1DMG|1DUR	1MLV|257VULN|3DUR|4DMG|6RCR|8FEWX|9TLV|aTBNT
1205	25344 13221	6	   	236.35	DCR|3VULN|1TLV|1DMG|1DUR	1MLV|25aVULN|3DUR|4DMG|6RCR|7TLV|8BBNT|9RMIN
1206	22144 31116	9	   	236.35	DCR|3VULN|1TLV|1DMG|1DUR	1MLV|26DUST|3LHND|4DMG|567VULN|6BPWR|8RCR|9TLV|aDUR
1207	22144 31314	10	   	236.35	DCR|3VULN|1TLV|1DMG|1DUR	1MLV|26DUST|3LHND|4DMG|567VULN|6BPWR|8DUR|9TLV|aRCR
1208	22344 31111	10	   	236.35	DCR|3VULN|1TLV|1DMG|1DUR	1MLV|26DUST|3DUR|4DMG|567VULN|6BPWR|8RCR|9TLV|aBEXP
1209	22344 31112	10	   	236.35	DCR|3VULN|1TLV|1DMG|1DUR	1MLV|26DUST|3DUR|4DMG|567VULN|6BPWR|8RCR|9TLV|aLWND
1210	22344 31113	10	   	236.35	DCR|3VULN|1TLV|1DMG|1DUR	1MLV|26DUST|3DUR|4DMG|567VULN|6BPWR|8RCR|9TLV|aRCVC
1211	22344 31114	9	   	236.35	DCR|3VULN|1TLV|1DMG|1DUR	1MLV|26DUST|3DUR|4DMG|567VULN|6BPWR|8RCR|9TLV|aCGEN
1212	22344 31114	10	   	236.35	DCR|3VULN|1TLV|1DMG|1DUR	1MLV|26DUST|3DUR|4DMG|567VULN|6BPWR|8RCR|9TLV|aRMIN
1213	22344 31115	10	   	236.35	DCR|3VULN|1TLV|1DMG|1DUR	1MLV|26DUST|3DUR|4DMG|567VULN|6BPWR|8RCR|9TLV|aLHND
1214	22344 31115	9	   	236.35	DCR|3VULN|1TLV|1DMG|1DUR	1MLV|26DUST|3DUR|4DMG|567VULN|6BPWR|8RCR|9TLV|aBEXP
1215	22411 11232	7	   	236.35	DCR|3VULN|1TLV|1DMG|1DUR	1MLV|2DUST|3CGEN|4TLV|5DMG|6RCR|79aVULN|8DUR
1216	23535 26112	1	   	236.35	DCR|3VULN|1TLV|2CDMG|1DUR	1MLV|28aVULN|36CDMG|4BEXP|5TLV|7DUR|9RCR
1217	25342 31111	10	   	236.35	DCR|3VULN|1TLV|1DMG|1DUR	1MLV|267VULN|3DUR|4DMG|56DUST|6BPWR|8RCR|9TLV|aBEXP
1218	25342 31112	10	   	236.35	DCR|3VULN|1TLV|1DMG|1DUR	1MLV|267VULN|3DUR|4DMG|56DUST|6BPWR|8RCR|9TLV|aLWND
1219	25342 31113	10	   	236.35	DCR|3VULN|1TLV|1DMG|1DUR	1MLV|267VULN|3DUR|4DMG|56DUST|6BPWR|8RCR|9TLV|aRCVC
1220	25342 31114	9	   	236.35	DCR|3VULN|1TLV|1DMG|1DUR	1MLV|267VULN|3DUR|4DMG|56DUST|6BPWR|8RCR|9TLV|aCGEN
1221	25342 31114	10	   	236.35	DCR|3VULN|1TLV|1DMG|1DUR	1MLV|267VULN|3DUR|4DMG|56DUST|6BPWR|8RCR|9TLV|aRMIN
1222	25342 31115	9	   	236.35	DCR|3VULN|1TLV|1DMG|1DUR	1MLV|267VULN|3DUR|4DMG|56DUST|6BPWR|8RCR|9TLV|aBEXP
