0	Index      	 *	Score 	Summary	Detail	
1	43651 24134	 * 	180.76	DCR|2VULN|2DMG|1AART|1CDMG	17LWND|27LIT|3AART|47DMG|5MBVNT|6RCR|7BPWR|8CDMG|9aVULN
1007	16432 11332	   	152.66	DCR|2VULN|1AART|1DMG|2DUR	1ERES|26VULN|3DMG|49DUR|56LHND|6BPWR|7MLV|8RCR|aAART
1008	66216 11333	   	152.65	DCR|2VULN|2DMG|1ZMB|1DUR	1DUR|26DMG|3ZMB|4FEWX|56VULN|6BPWR|7MLV|8RCR|9DUST|aERES
1009	32151 33531	   	152.64	ACR|1AART|1DMG|1VULN|1ZMB|1ASPD|1DUR	1LEGI|2LHND|3VULN|4ASPD|5RCR|6AART|7RCVC|8ZMB|9DUR|aDMG
1010	32111 46111	   	152.64	DCR|1AART|1DMG|2CDMG|1VULN|1ASPD	1LEGI|2LHND|3VULN|4aCDMG|5AART|6ASPD|7DMG|8RCR|9FEWX
1011	32111 46121	   	152.64	DCR|1AART|1DMG|2CDMG|1VULN|1ASPD	1LEGI|2LHND|3VULN|4aCDMG|5AART|6ASPD|7DMG|8RCR|9BEXP
1012	32111 46131	   	152.64	DCR|1AART|1DMG|2CDMG|1VULN|1ASPD	1LEGI|2LHND|3VULN|4aCDMG|5AART|6ASPD|7DMG|8RCR|9LWND
1013	42111 46111	   	152.64	DCR|1AART|1VULN|1DMG|2CDMG|1ASPD	1LWND|2DUST|3VULN|4aCDMG|5AART|6ASPD|7DMG|8RCR|9FEWX
1014	42111 46121	   	152.64	DCR|1AART|1VULN|1DMG|2CDMG|1ASPD	1LWND|2DUST|3VULN|4aCDMG|5AART|6ASPD|7DMG|8RCR|9BEXP
1015	12253 36163	   	152.63	DCR|2VULN|1AART|1DMG|1ZMB	1ERES|2RCVC|37VULN|4ZMB|5DMG|6BEXP|8LSRICY|9RCR|aAART
1016	62151 33532	   	152.62	ACR|3VULN|1AART|1ASPD|1DUR	1DUR|2DUST|378VULN|4ASPD|5RCR|6RCVC|9LEGI|aAART
1017	32151 35612	   	152.61	ACR|3VULN|1AART|1ASPD|1DUR	1LEGI|2LHND|379VULN|4ASPD|5RCR|6AART|8LIT|aDUR
1018	43634 33133	   	152.58	ACR|2AART|2VULN|1CDMG	1aLWND|2LIT|35AART|4RCR|6aLHND|7ERES|8CDMG|9aVULN|aBPWR
1019	53252 62132	   	152.58	ACR|2AART|2VULN|1CDMG	1LIT|26MLV|3aAART|4RCR|56FEWX|6BPWR|79VULN|8CDMG
1020	53253 14133	   	152.58	ACR|2AART|2VULN|1CDMG	1aLIT|2MLV|36AART|4RCR|5aLWND|7DUST|8CDMG|9aVULN|aBPWR
1021	53253 15133	   	152.58	ACR|2AART|2VULN|1CDMG	1aLIT|2aMLV|36AART|4RCR|5LWND|7MBVNT|8CDMG|9aVULN|aBPWR
1022	53253 62132	   	152.58	ACR|2AART|2VULN|1CDMG	1LIT|26MLV|3aAART|4RCR|56LWND|6BPWR|79VULN|8CDMG
1023	55253 13133	   	152.58	ACR|2AART|2VULN|1CDMG	1aLIT|2TLV|36AART|4RCR|5aLWND|7LHND|8CDMG|9aVULN|aBPWR
1024	52234 31513	   	152.57	DCR|2DMG|2AART|1VULN	1aLIT|2ERES|3aDMG|4CGEN|56AART|7VULN|8aMLV|9RCR|aBPWR
1025	63353 11141	   	152.56	DCR|2VULN|1AART|2CDMG|2DUR	14DUR|2LIT|3aVULN|5RPLT|6AART|78CDMG|9RCR
1026	66336 11321	   	152.56	DCR|2VULN|1AART|1DMG|2DUR	16DUR|2DMG|3LEGI|4TLV|56VULN|6BPWR|7MLV|8RCR|9BELT|aAART
1027	16416 23332	   	152.56	DCR|2VULN|1AART|1DMG|2DUR	1ERES|25VULN|3DMG|4FEWX|6MLV|79DUR|8RCR|aAART
1028	16432 61332	   	152.56	DCR|2VULN|1AART|1DMG|2DUR	1ERES|26VULN|3DMG|49DUR|5LHND|7MLV|8RCR|aAART
1029	63352 22234	   	152.56	DCR|2VULN|1AART|1DMG|2DUR	14DUR|2LIT|35VULN|6AART|7DUST|8DMG|9RCR|aBEXP
1030	33111 46111	   	152.54	DCR|1AART|1VULN|1DMG|2CDMG|1ASPD	1LEGI|2DUST|3VULN|4aCDMG|5AART|6ASPD|7DMG|8RCR|9FEWX
1031	33111 46121	   	152.54	DCR|1AART|1VULN|1DMG|2CDMG|1ASPD	1LEGI|2DUST|3VULN|4aCDMG|5AART|6ASPD|7DMG|8RCR|9BEXP
1032	33111 46131	   	152.54	DCR|1AART|1DMG|2CDMG|1VULN|1ASPD	1LEGI|2DUST|3VULN|4aCDMG|5AART|6ASPD|7DMG|8RCR|9LWND
1033	33111 46151	   	152.54	DCR|1AART|1DMG|2CDMG|1VULN|1ASPD	1LEGI|2DUST|3VULN|4aCDMG|5AART|6ASPD|7DMG|8RCR|9LHND
1034	36211 46121	   	152.54	DCR|1AART|1VULN|1DMG|2CDMG|1ASPD	1LEGI|2VULN|3FEWX|4aCDMG|5AART|6ASPD|7DMG|8RCR|9MBVNT
1035	32151 32335	   	152.51	ACR|3VULN|1AART|1ASPD|1DUR	1LEGI|2LHND|38aVULN|4ASPD|5RCR|6AART|7ERES|9DUR
1036	43632 21132	   	152.48	ACR|2AART|2VULN|1CDMG	1LWND|27LIT|3aAART|4RCR|59VULN|6CGEN|8CDMG
1037	43632 25132	   	152.48	ACR|2AART|2VULN|1CDMG	17LWND|2LIT|3aAART|4RCR|59VULN|6CGEN|8CDMG
1038	43634 22133	   	152.48	ACR|2AART|2VULN|1CDMG	1LWND|2LIT|35AART|4RCR|6MLV|79VULN|8CDMG|aLHND
1039	43634 22213	   	152.48	ACR|2AART|2VULN|1CDMG	1LWND|2LIT|35AART|4RCR|6MLV|79VULN|8FEWX|aCDMG
1040	43636 13133	   	152.48	ACR|2AART|2VULN|1CDMG	1aLWND|2LIT|36AART|4RCR|5aTLV|7LHND|8CDMG|9aVULN|aBPWR
1041	53251 72132	   	152.48	ACR|2AART|2VULN|1CDMG	16LIT|26MLV|3aAART|4RCR|5MBVNT|6BPWR|79VULN|8CDMG
1042	53252 12132	   	152.48	ACR|2AART|2VULN|1CDMG	1LIT|2MLV|3aAART|4RCR|5FEWX|6DMSP|79VULN|8CDMG
1043	53252 31132	   	152.48	ACR|2AART|2VULN|1CDMG	17LIT|2MLV|3aAART|4RCR|5FEWX|69VULN|8CDMG
1044	53252 42132	   	152.48	ACR|2AART|2VULN|1CDMG	16LIT|2MLV|3aAART|4RCR|5FEWX|79VULN|8CDMG
1045	53253 12133	   	152.48	ACR|2AART|2VULN|1CDMG	1LIT|2MLV|36AART|4RCR|5LWND|79VULN|8CDMG|aLHND
1046	53253 12135	   	152.48	ACR|2AART|2VULN|1CDMG	1LIT|2MLV|36AART|4RCR|5LWND|79VULN|8CDMG|aBEXP
1047	53253 12136	   	152.48	ACR|2AART|2VULN|1CDMG	1LIT|2MLV|36AART|4RCR|5LWND|79VULN|8CDMG|aRPLT
1048	53253 12213	   	152.48	ACR|2AART|2VULN|1CDMG	1LIT|2MLV|36AART|4RCR|5LWND|79VULN|8FEWX|aCDMG
1049	53253 12413	   	152.48	ACR|2AART|2VULN|1CDMG	1LIT|2MLV|36AART|4RCR|5LWND|79VULN|8LHND|aCDMG
1050	53253 42132	   	152.48	ACR|2AART|2VULN|1CDMG	16LIT|2MLV|3aAART|4RCR|5LWND|79VULN|8CDMG
1051	52214 31513	   	152.47	DCR|2DMG|2AART|1VULN	1aLIT|2ERES|3aDMG|4TLV|56AART|7VULN|8aMLV|9RCR|aBPWR
1052	32151 35421	   	152.47	ACR|2VULN|2AART|1ZMB|1ASPD	1LEGI|2LHND|37VULN|4ASPD|5RCR|69AART|8RMIN|aZMB
1053	32151 35521	   	152.47	ACR|2VULN|2AART|1ZMB|1ASPD	1LEGI|2LHND|37VULN|4ASPD|5RCR|69AART|8ZMB|aRMIN
1054	32151 35522	   	152.47	ACR|2VULN|2AART|1ZMB|1ASPD	1LEGI|2LHND|37VULN|4ASPD|5RCR|69AART|8ZMB|aFEWX
1055	16433 11332	   	152.46	DCR|2VULN|1AART|1DMG|2DUR	1ERES|26VULN|3DMG|49DUR|56DUST|6BPWR|7MLV|8RCR|aAART
1056	63352 22236	   	152.46	DCR|2VULN|1AART|1DMG|2DUR	14DUR|2LIT|35VULN|6AART|7DUST|8DMG|9RCR|aLEGI
1057	22442 41323	   	152.46	DCR|2VULN|1AART|1FLTHEA|1ASPD	1CGEN|2RCVC|3BEXP|4LWND|5AART|6RCR|7FLTHEA|8ASPD|9aVULN
1058	31151 24351	   	152.45	DCR|3DMG|1AART|1DUR	1LEGI|2AART|37LIT|479DMG|5MBVNT|6RCR|7BPWR|8DUR|aMLV
1059	31151 24354	   	152.45	DCR|3DMG|1AART|1DUR	1LEGI|2AART|37LIT|479DMG|5MBVNT|6RCR|7BPWR|8DUR|aBELT
1060	31151 24356	   	152.45	DCR|3DMG|1AART|1DUR	1LEGI|2AART|37LIT|479DMG|5MBVNT|6RCR|7BPWR|8DUR|aLWND
1061	31151 24357	   	152.45	DCR|3DMG|1AART|1DUR	1LEGI|2AART|37LIT|479DMG|5MBVNT|6RCR|7BPWR|8DUR|aBEXP
1062	16227 41438	   	152.45	DCR|2VULN|2DMG|1ZMB|1DUR	1ERES|25VULN|3ZMB|4MBVNT|6aDMG|7DUST|8RCR|9DUR
1063	43636 12133	   	152.38	ACR|2AART|2VULN|1CDMG	1LWND|2LIT|36AART|4RCR|5TLV|79VULN|8CDMG|aLHND
1064	55253 12133	   	152.38	ACR|2AART|2VULN|1CDMG	1LIT|2TLV|36AART|4RCR|5LWND|79VULN|8CDMG|aLHND
1065	43636 12213	   	152.38	ACR|2AART|2VULN|1CDMG	1LWND|2LIT|36AART|4RCR|5TLV|79VULN|8FEWX|aCDMG
1066	55253 12213	   	152.38	ACR|2AART|2VULN|1CDMG	1LIT|2TLV|36AART|4RCR|5LWND|79VULN|8FEWX|aCDMG
1067	43634 22131	   	152.38	ACR|2AART|2VULN|1CDMG	1LWND|2LIT|35AART|4RCR|6MLV|79VULN|8CDMG|aERES
1068	53251 12132	   	152.38	ACR|2AART|2VULN|1CDMG	1LIT|2MLV|3aAART|4RCR|5MBVNT|6DMSP|79VULN|8CDMG
1069	53251 31132	   	152.38	ACR|2AART|2VULN|1CDMG	17LIT|2MLV|3aAART|4RCR|5MBVNT|69VULN|8CDMG
1070	53251 52132	   	152.38	ACR|2AART|2VULN|1CDMG	16LIT|2MLV|3aAART|4RCR|5MBVNT|79VULN|8CDMG
1071	53253 12131	   	152.38	ACR|2AART|2VULN|1CDMG	1LIT|2MLV|36AART|4RCR|5LWND|79VULN|8CDMG|aERES
1072	53253 12134	   	152.38	ACR|2AART|2VULN|1CDMG	1LIT|2MLV|36AART|4RCR|5LWND|79VULN|8CDMG|aDUST
1073	55252 12132	   	152.38	ACR|2AART|2VULN|1CDMG	1LIT|2TLV|3aAART|4RCR|5FEWX|6DMSP|79VULN|8CDMG
1074	55252 31132	   	152.38	ACR|2AART|2VULN|1CDMG	17LIT|2TLV|3aAART|4RCR|5FEWX|69VULN|8CDMG
1075	31132 23511	   	152.38	ACR|3VULN|1AART|1DUR	1LEGI|2AART|3LIT|4RCR|59aVULN|6CGEN|7DUR|8RCVC
1076	31132 45511	   	152.38	ACR|3VULN|1AART|1DUR	1LEGI|2AART|3LIT|4RCR|59aVULN|6DUR|7CGEN|8RCVC
1077	32151 32321	   	152.37	ACR|2VULN|2AART|1ZMB|1ASPD	1LEGI|2LHND|38VULN|4ASPD|5RCR|69AART|7ERES|aZMB
1078	31151 24358	   	152.35	DCR|3DMG|1AART|1DUR	1LEGI|2AART|37LIT|479DMG|5MBVNT|6RCR|7BPWR|8DUR|aDUST
1079	64433 13311	   	152.33	DCR|2AART|1VULN|1DMG|1DUR	1DUR|2LSRICY|38AART|4VULN|5MLV|6RCR|7RCVC|9TLV|aDMG
1080	43651 21133	   	152.33	DCR|1AART|1VULN|1DMG|1CDMG|1ASPD	1LWND|27LIT|3AART|4DMG|5MBVNT|6RCR|8CDMG|9VULN|aASPD
1081	16236 21132	   	152.32	DCR|3VULN|1AART|1ZMB	1ERES|25aVULN|3ZMB|4LWND|6RCR|78MLV|9AART
1082	16236 21511	   	152.32	DCR|3VULN|1AART|1ZMB	1ERES|25aVULN|3ZMB|4LWND|6RCR|7MLV|8LIT|9AART
1083	16236 25332	   	152.32	DCR|3VULN|1AART|1ZMB	1ERES|25aVULN|3ZMB|4LWND|6RCR|78RMIN|9AART
1084	36365 21132	   	152.32	DCR|3VULN|1AART|1ZMB	1LEGI|23aVULN|4ZMB|5CGEN|6RCR|78MLV|9AART
1085	43634 12232	   	152.31	ACR|2AART|1VULN|1DMG|1ZMB	1LWND|2LIT|35AART|4RCR|6BELT|7FEWX|8ZMB|9VULN|aDMG
1086	53253 12243	   	152.31	ACR|2AART|1VULN|1DMG|1ZMB	1LIT|2MLV|36AART|4RCR|5LWND|7VULN|8FEWX|9DMG|aZMB
1087	32151 33231	   	152.29	ACR|2VULN|1AART|1DMG|1ASPD	1LEGI|2LHND|38VULN|4ASPD|5RCR|6AART|7RCVC|9DMG|aRMIN
1088	32151 33232	   	152.29	ACR|2VULN|1AART|1DMG|1ASPD	1LEGI|2LHND|38VULN|4ASPD|5RCR|6AART|7RCVC|9DMG|aFEWX
1089	32151 33235	   	152.29	ACR|2VULN|1AART|1DMG|1ASPD	1LEGI|2LHND|38VULN|4ASPD|5RCR|6AART|7RCVC|9DMG|aCGEN
1090	32151 33333	   	152.29	ACR|2VULN|1AART|1DMG|1ASPD	1LEGI|28LHND|3aVULN|4ASPD|5RCR|6AART|7RCVC|9DMG
1091	32151 35322	   	152.29	ACR|3VULN|1AART|2ASPD	1LEGI|28LHND|37aVULN|49ASPD|5RCR|6AART
1092	32151 35221	   	152.29	ACR|3VULN|1AART|2ASPD	1LEGI|2LHND|378VULN|49ASPD|5RCR|6AART|aBEXP
1093	32151 35223	   	152.29	ACR|3VULN|1AART|2ASPD	1LEGI|2LHND|378VULN|49ASPD|5RCR|6AART|aLWND
1094	32151 35224	   	152.29	ACR|3VULN|1AART|2ASPD	1LEGI|2aLHND|378VULN|49ASPD|5RCR|6AART
1095	32151 34611	   	152.29	ACR|3VULN|1AART|2ASPD	1LEGI|2LHND|39aVULN|47ASPD|5RCR|6AART|8LIT
1096	43636 12131	   	152.28	ACR|2AART|2VULN|1CDMG	1LWND|2LIT|36AART|4RCR|5TLV|79VULN|8CDMG|aERES
1097	55251 12132	   	152.28	ACR|2AART|2VULN|1CDMG	1LIT|2TLV|3aAART|4RCR|5MBVNT|6DMSP|79VULN|8CDMG
1098	55251 31132	   	152.28	ACR|2AART|2VULN|1CDMG	17LIT|2TLV|3aAART|4RCR|5MBVNT|69VULN|8CDMG
1099	55253 12131	   	152.28	ACR|2AART|2VULN|1CDMG	1LIT|2TLV|36AART|4RCR|5LWND|79VULN|8CDMG|aERES
1100	32151 53323	   	152.27	ACR|2VULN|1AART|1CDMG|1ZMB|1ASPD	1LEGI|2LHND|39VULN|4ASPD|5RCR|6ZMB|7BELT|8CDMG|aAART
1101	43632 31313	   	152.26	ACR|2VULN|1AART|1ZMB|1DUR|1ASPD	1LWND|27LIT|3AART|4RCR|59VULN|6ASPD|8DUR|aZMB
1102	43632 33113	   	152.26	ACR|2VULN|1AART|1ZMB|1DUR|1ASPD	18LWND|2LIT|3AART|4RCR|59VULN|6ASPD|7DUR|aZMB
1103	43632 35313	   	152.26	ACR|2VULN|1AART|1ZMB|1DUR|1ASPD	17LWND|2LIT|3AART|4RCR|59VULN|6ASPD|8DUR|aZMB
1104	56253 31313	   	152.26	ACR|2VULN|1AART|1ZMB|1DUR|1ASPD	17LIT|2ASPD|3AART|4RCR|5LWND|69VULN|8DUR|aZMB
1105	56253 33113	   	152.26	ACR|2VULN|1AART|1ZMB|1DUR|1ASPD	1LIT|2ASPD|3AART|4RCR|58LWND|69VULN|7DUR|aZMB
1106	31134 22344	   	152.24	ACR|2AART|2VULN|1ZMB	1LEGI|25AART|3LIT|4RCR|6MLV|7aVULN|8RCVC|9ZMB
1107	14331 41323	   	152.23	DCR|1AART|1VULN|1DMG|1FLTHEA|1ASPD	15ERES|2LHND|3AART|4BEXP|6RCR|7FLTHEA|8ASPD|9VULN|aDMG
1108	36336 12314	   	152.22	DCR|4VULN|1AART	1LEGI|235aVULN|4LWND|6AART|7RCVC|8LIT|9RCR
1109	36327 23714	   	152.22	DCR|3VULN|1AART|1ZMB	1LEGI|235VULN|4MBVNT|6RCR|7LIT|8ZMB|9AART|aLHND
1110	36365 23111	   	152.22	DCR|3VULN|1AART|1ZMB	1LEGI|23aVULN|4ZMB|5CGEN|6RCR|7LIT|8ERES|9AART
1111	56211 32135	   	152.21	DCR|2AART|1VULN|1CDMG|1ZMB|1ASPD	1LIT|2ASPD|36AART|4DUST|5MBVNT|7RCR|8CDMG|9VULN|aZMB
1112	32151 33214	   	152.19	ACR|2VULN|1AART|1DMG|1ASPD	1LEGI|2LHND|38VULN|4ASPD|5RCR|6AART|7RCVC|9CANHEL|aDMG
1113	32151 33236	   	152.19	ACR|2VULN|1AART|1DMG|1ASPD	1LEGI|2LHND|38VULN|4ASPD|5RCR|6AART|7RCVC|9DMG|aNUKE
1114	32151 33246	   	152.19	ACR|2VULN|1AART|1DMG|1ASPD	1LEGI|2LHND|38VULN|4ASPD|5RCR|6AART|7RCVC|9TLV|aDMG
1115	32151 34243	   	152.19	ACR|3VULN|1AART|2ASPD	1LEGI|2LHND|38aVULN|47ASPD|5RCR|6AART|9TLV
1116	43632 33263	   	152.16	ACR|2VULN|1AART|1ZMB|1DUR|1ASPD	1LWND|2LIT|3AART|4RCR|59VULN|6ASPD|7DUR|8DUST|aZMB
1117	31153 12333	   	152.14	DCR|2AART|1VULN|1DMG|1CDMG	1LEGI|26AART|3LIT|4DMG|5LWND|7VULN|8RCVC|9RCR|aCDMG
1118	31136 12344	   	152.14	ACR|2AART|2VULN|1ZMB	1LEGI|26AART|3LIT|4RCR|5TLV|7aVULN|8RCVC|9ZMB
1119	43653 31223	   	152.14	DCR|2AART|1DMG|1VULN|1CDMG	15LWND|2LIT|36AART|4DMG|7VULN|8RCR|9LHND|aCDMG
1120	36321 53822	   	152.12	DCR|2VULN|1AART|1CDMG|1ZMB	1LEGI|23VULN|4MBVNT|5RPLT|6RCR|7CDMG|8AART|9ZMB|aRCVC
1121	36327 28134	   	152.10	DCR|4VULN|1CDMG|1DUR	1LEGI|2357VULN|4MBVNT|6RCR|8FEWX|9DUR|aCDMG
1122	36327 28312	   	152.10	DCR|4VULN|1CDMG|1ASPD	1LEGI|2357VULN|4MBVNT|6RCR|8DMSP|9ASPD|aCDMG
1123	32221 45611	   	152.09	DCR|1AART|1DMG|1VULN|2ASPD|1ZMB	1LEGI|2LHND|3BELT|4VULN|58ASPD|6RCR|7DMG|9ZMB|aAART
1124	31156 51222	   	152.06	DCR|2DMG|1AART|1VULN|1DUR	1LEGI|2AART|36LIT|45DMG|7VULN|8RCR|9LHND|aDUR
1125	31156 53221	   	152.06	DCR|2DMG|1AART|1VULN|1DUR	1LEGI|2AART|36LIT|45DMG|7DUR|8RCR|9LHND|aVULN
1126	31151 24143	   	152.06	DCR|2DMG|1AART|1CDMG|1ASPD	1LEGI|2AART|37LIT|47DMG|5MBVNT|6RCR|7BPWR|8CDMG|9RCVC|aASPD
1127	61423 23142	   	152.02	DCR|2VULN|2CDMG|1DMG|2DUR	18DUR|2RPLT|38VULN|4LWND|5aCDMG|68LHND|7RCR|8BPWR|9DMG
1128	11322 51463	   	151.99	DCR|2DMG|1AART|1CDMG|1DUR|1ASPD	1ERES|2BELT|3AART|4CDMG|5DUR|67DMG|8RCR|9DMSP|aASPD
1129	16313 43421	   	151.96	DCR|2AART|2VULN|1CDMG	1ERES|25VULN|36AART|4CGEN|7RCR|8FEWX|9CDMG|aLIT
1130	16313 43422	   	151.96	DCR|2AART|2VULN|1CDMG	1ERES|25VULN|36AART|4aCGEN|7RCR|8FEWX|9CDMG
1131	63351 14211	   	151.96	DCR|2DMG|1AART|1VULN|2DUR	14DUR|2LIT|3VULN|5TLV|68DMG|7AART|9RCR|aRPLT
1132	64112 63222	   	151.94	DCR|2VULN|2DMG|2DUR	17DUR|2LSRICY|3NUKE|47MLV|57VULN|6RCR|7BPWR|8BEXP|9aDMG
1133	64131 63222	   	151.94	DCR|2VULN|2DMG|2DUR	17DUR|2LSRICY|3NUKE|47VULN|57MLV|6RCR|7BPWR|8BEXP|9aDMG
1134	31151 23518	   	151.93	DCR|2AART|1VULN|1DMG|1DUR	1LEGI|28AART|3LIT|4DMG|5MBVNT|6RCR|7DUR|9VULN|aRCVC
1135	61433 23142	   	151.92	DCR|2VULN|1DMG|2CDMG|2DUR	18DUR|2RPLT|38VULN|4DUST|5aCDMG|68LHND|7RCR|8BPWR|9DMG
1136	31132 33453	   	151.92	ACR|2AART|1VULN|2DUR|1ZMB|1ASPD	1LEGI|28AART|3LIT|4RCR|5VULN|6ASPD|79DUR|aZMB
1137	31132 33464	   	151.92	ACR|2AART|1VULN|2DUR|1ZMB|1ASPD	1LEGI|28AART|3LIT|4RCR|5VULN|6ASPD|7aDUR|9ZMB
1138	43632 23511	   	151.88	ACR|3VULN|1AART|1DUR	1LWND|2LIT|3AART|4RCR|59aVULN|6CGEN|7DUR|8RCVC
1139	52234 23234	   	151.87	DCR|2DMG|1AART|1VULN|1DUR	1LIT|2ERES|36DMG|4CGEN|5AART|7DUR|8RCR|9RCVC|aVULN
1140	16313 43221	   	151.86	DCR|2AART|2VULN|1CDMG	1ERES|25VULN|36AART|4CGEN|7RCR|8TLV|9CDMG|aFEWX
1141	16313 43222	   	151.86	DCR|2AART|2VULN|1CDMG	1ERES|25VULN|36AART|4CGEN|7RCR|8TLV|9CDMG|aLIT
1142	16313 43231	   	151.86	DCR|2AART|2VULN|1CDMG	1ERES|25VULN|36AART|4CGEN|7RCR|8TLV|9RPLT|aCDMG
1143	16313 43423	   	151.86	DCR|2AART|2VULN|1CDMG	1ERES|25VULN|36AART|4CGEN|7RCR|8FEWX|9CDMG|aDUST
1144	16313 43631	   	151.86	DCR|2AART|2VULN|1CDMG	18ERES|25VULN|36AART|4CGEN|7RCR|9CDMG|aLIT
1145	16313 43633	   	151.86	DCR|2AART|2VULN|1CDMG	18ERES|25VULN|36AART|4CGEN|7RCR|9CDMG|aLWND
1146	63351 14213	   	151.86	DCR|2DMG|1AART|1VULN|2DUR	14DUR|2LIT|3VULN|5TLV|68DMG|7AART|9RCR|aAIRHEA
1147	16331 41346	   	151.85	DCR|3VULN|1AART|1DUR	157ERES|279VULN|3AART|479BEXP|6RCR|79BPWR|8MBVNT|aDUR
1148	56233 22313	   	151.84	DCR|2VULN|1AART|1ZMB|1DUR|1ASPD	1LIT|2ASPD|3AART|4ZMB|59VULN|6MLV|7RCR|8DUR|aRMIN
1149	56233 22314	   	151.84	DCR|2VULN|1AART|1ZMB|1DUR|1ASPD	1LIT|2ASPD|3AART|4ZMB|59VULN|6MLV|7RCR|8DUR|aBEXP
1150	66223 51232	   	151.84	DCR|2DMG|1AART|1ZMB|1DUR|1ASPD	1DUR|29DMG|3ZMB|4RPLT|5MGNLIT|6RCR|7AART|8ASPD|aLHND
1151	56233 22212	   	151.84	DCR|2VULN|1AART|1ZMB|1DUR|1ASPD	1LIT|2ASPD|3AART|4ZMB|59VULN|6MLV|7RCR|8FEWX|aDUR
1152	56233 22412	   	151.84	DCR|2VULN|1AART|1ZMB|1ASPD|1DUR	1LIT|2ASPD|3AART|4ZMB|59VULN|6MLV|7RCR|8LWND|aDUR
1153	52214 23234	   	151.77	DCR|2DMG|1AART|1VULN|1DUR	1LIT|2ERES|36DMG|4TLV|5AART|7DUR|8RCR|9RCVC|aVULN
1154	31132 13615	   	151.76	ACR|2AART|2VULN|2DUR	1LEGI|2aAART|39LIT|4RCR|59VULN|6FEWX|7LWND|89DUR|9BPWR
1155	16313 43223	   	151.76	DCR|2AART|2VULN|1CDMG	1ERES|25VULN|36AART|4CGEN|7RCR|8TLV|9CDMG|aDUST
1156	16331 41363	   	151.75	DCR|3VULN|1AART|1ASPD	157ERES|27aVULN|3AART|47BEXP|6RCR|7BPWR|8MBVNT|9ASPD
1157	56233 22316	   	151.74	DCR|2VULN|1AART|1ZMB|1ASPD|1DUR	1LIT|2ASPD|3AART|4ZMB|59VULN|6MLV|7RCR|8DUR|aLEGI
1158	56233 42313	   	151.74	DCR|2VULN|1AART|1ZMB|1ASPD|1DUR	1LIT|2ASPD|3AART|4ZMB|59VULN|6ERES|7RCR|8DUR|aRMIN
1159	56233 42212	   	151.74	DCR|2VULN|1AART|1ZMB|1ASPD|1DUR	1LIT|2ASPD|3AART|4ZMB|59VULN|6ERES|7RCR|8FEWX|aDUR
1160	31156 21621	   	151.72	DCR|3DMG|1AART|1ZMB	1LEGI|2AART|37LIT|456DMG|8RCR|9LWND|aZMB
1161	31156 21631	   	151.72	DCR|3DMG|1AART|1ZMB	1LEGI|2AART|37LIT|456DMG|8RCR|9LHND|aZMB
1162	33151 43422	   	151.72	ACR|3VULN|1AART|1ASPD|1DUR	1LEGI|2DUST|367VULN|4ASPD|5RCR|8DUR|9RCVC|aAART
1163	16321 34341	   	151.70	DCR|2AART|2VULN|1CDMG|1DUR	1ERES|28VULN|36AART|4RPLT|5LHND|7DUR|9CDMG|aRCR
1164	16321 36341	   	151.70	DCR|2AART|2VULN|1CDMG|1DUR	1ERES|27VULN|36AART|4RPLT|5LHND|8DUR|9CDMG|aRCR
1165	36211 26115	   	151.70	DCR|1AART|1VULN|1DMG|1CDMG|1ZMB	1LEGI|2VULN|39FEWX|4CDMG|5AART|6ZMB|7DMG|8RCR|aRCVC
1166	36211 26152	   	151.70	DCR|1AART|1DMG|1VULN|1CDMG|1ZMB	1LEGI|2VULN|3FEWX|4CDMG|5AART|6ZMB|7DMG|8RCR|9LHND|aRCVC
1167	53231 31223	   	151.69	DCR|1AART|1VULN|1DMG|1CDMG|1ZMB	1LIT|2MLV|3AART|4ZMB|5DMG|6DMSP|7VULN|8RCR|9LHND|aCDMG
1168	53231 31253	   	151.69	DCR|1AART|1VULN|1DMG|1CDMG|1ZMB	1LIT|2MLV|3AART|4ZMB|5DMG|6DMSP|7VULN|8RCR|9LWND|aCDMG
1169	53231 51223	   	151.69	DCR|1AART|1VULN|1DMG|1CDMG|1ZMB	16LIT|2MLV|3AART|4ZMB|5DMG|7VULN|8RCR|9LHND|aCDMG
1170	53231 51253	   	151.69	DCR|1AART|1VULN|1DMG|1CDMG|1ZMB	16LIT|2MLV|3AART|4ZMB|5DMG|7VULN|8RCR|9LWND|aCDMG
1171	31622 62125	 * 	151.67	DCR|2AART|2VULN|2FLTHEA	1LEGI|27AART|3LWND|48VULN|59FLTHEA|6RPLT|aRCR
1172	31132 61615	   	151.66	ACR|2AART|2VULN|2DUR	1LEGI|2aAART|39LIT|4RCR|59VULN|6LWND|7DUST|89DUR|9BPWR
1173	43651 24143	   	151.66	DCR|2DMG|1AART|1CDMG|1ASPD	17LWND|27LIT|3AART|47DMG|5MBVNT|6RCR|7BPWR|8CDMG|9RCVC|aASPD
1174	36321 58221	   	151.62	DCR|3VULN|1AART|1ZMB	1LEGI|237VULN|4MBVNT|5RPLT|6RCR|8ZMB|9LWND|aAART
1175	36327 22171	   	151.62	DCR|3VULN|1AART|1ZMB	1LEGI|235VULN|4MBVNT|6RCR|7BELT|8ZMB|9LHND|aAART
1176	36327 27221	   	151.62	DCR|3VULN|1AART|1ZMB	1LEGI|235VULN|4MBVNT|6RCR|7RPLT|8ZMB|9LWND|aAART
